證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
068582,康普元大5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"30,000","10,000","20,000","20,000"
050526,達麗永豐58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
050531,力積電永豐5C購03,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
050052,勝一永豐59購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
049986,鴻海群益57購09  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
049851,東元永豐5C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
048674,香港2X中信5C購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
060353,亞光元大59購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
060299,義隆國票59購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
056364,亞德客凱基5A購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
041208,晶豪科統一6A購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
039478,康舒統一6A購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
035356,辛耘統一59購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
059742,臺股指元大59購29,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
068348,漢唐群益63購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
088635,鉅祥統一61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
08850U,矽格元富59售05  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
056997,貿聯凱基58購07  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
057570,臻鼎永豐5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
073944,中華化國泰62購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"30,000","10,000","20,000","20,000"
073987,國碩永豐61購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
057398,聯發科群益58購05,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
073890,鴻海台新61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067096,聯電元大5C購04  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067238,台積電永豐75購06,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067375,台積電元大5B購22,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067424,兆赫永豐61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067441,國巨富邦61購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"30,000","10,000","20,000","20,000"
067434,十銓兆豐61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
074349,東鹼國票65購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067818,盟立永豐64購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067826,南茂永豐64購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
030597,TPK統一58購02   ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
030582,鉅祥統一58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
03086T,燿華國票5A售03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"40,000","20,000","20,000","20,000"
074095,立積凱基61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067662,華晶科凱基5C購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
031307,智伸科統一58購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
035755,聯鈞統一58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
035745,所羅門統一59購04,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
067874,力成元大5B購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"24,000","4,000","20,000","20,000"
046961,南亞中信5C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
036845,台達電統一5C購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
03716T,臺股指凱基64售04,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
068132,鴻海元大5B購08  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
072825,晶技永豐5C購04  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
072910,楠梓電元大5C購05,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
072941,TPK中信66購01   ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
072997,和大國票61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"25,000","5,000","20,000","20,000"
054580,緯創永豐58購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054626,國巨元富57購09  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
066020,亞德客群益61購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"50,000","30,000","20,000","20,000"
066087,中砂凱基5B購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
066115,國巨國泰5C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
065767,南亞科群益5B購03,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
053220,達邁永豐59購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
065691,勤誠凱基64購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
049076,力積電永豐5C購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
049243,至上永豐58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
049525,長華元富5C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
052325,緯創富邦61購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
065553,盟立國票5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
03357T,台積電永豐65售08,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
051859,所羅門群益61購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
053734,富世達國泰58購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"40,000","20,000","20,000","20,000"
060075,牧德群益59購04  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
066201,力積電元大5B購06,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"30,000","10,000","20,000","20,000"
055087,廣宇凱基59購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054962,上銀群益57購04  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
03416T,矽統台新5B售05  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
044961,旭隼元大58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
055293,元金2X群益62購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
055419,定穎控富邦5A購02,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
055461,士電元大58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
073353,晶豪科群益5C購10,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
073368,中砂凱基5C購04  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
056918,台塑元大58購05  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
056681,勤誠凱基58購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
056667,聯發科凱基58購10,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
073444,緯穎永豐66購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
066691,光寶科台新5B購02,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071686,華新永豐61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"40,000","20,000","20,000","20,000"
071735,致伸統一58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
055690,新唐統一62購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
055710,台塑元大58購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
03381T,台灣50台新5B售14,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
03395T,臺股指富邦62售08,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071498,保瑞元大5C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"26,000","6,000","20,000","20,000"
071524,南亞科永豐65購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071411,華邦電統一64購04,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
065021,偉詮電凱基5A購04,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"150,000","130,000","20,000","20,000"
064996,貿聯群益5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
059532,大成鋼群益59購03,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
057820,世芯凱基59購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071968,華邦電凱基61購05,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
064776,緯穎富邦64購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"30,000","10,000","20,000","20,000"
058225,毅嘉群益5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
065110,聯發科元大5A購15,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
059047,元大金統一63購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054403,光寶科群益59購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
065402,台灣50富邦64購05,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054361,廣宇元大61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054335,瑞軒永豐59購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054232,中興電凱基5A購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
054241,技嘉凱基57購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
072481,羅昇國票61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
059837,宇瞻國票65購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"41,000","21,000","20,000","20,000"
072280,定穎控永豐63購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
064177,晶技國票5B購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"55,000","35,000","20,000","20,000"
055876,士電元大59購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
063961,AES凱基5B購03   ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
063606,元石油元大5C購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071236,乙盛國票61購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
063573,順德統一63購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
063571,長興統一74購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071171,友達凱基61購06  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
053002,凱美永豐58購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
063894,美時永豐61購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
057969,洋基凱基59購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
070785,康舒元大61購08  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"30,000","10,000","20,000","20,000"
062896,全科國票5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
062830,敬鵬元大5A購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
062709,國精化富邦61購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
062771,中碳群益5A購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
062749,盛群凱基5A購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
070893,漢唐國票61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
070921,金寶台新5C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
070959,華通元大5C購14  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"38,000","18,000","20,000","20,000"
063253,華碩元大5A購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071063,士電凱基5C購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071037,研華富邦62購03  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
071047,新日興富邦63購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
070558,英業達國泰61購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
061758,士電富邦59購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
9942,茂順            ,"41,000","21,000","20,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000"
062643,信錦統一64購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
062615,儒鴻永豐5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
062605,康霈國票5A購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"60,000","40,000","20,000","20,000"
069405,彩晶元大5B購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"22,000","2,000","20,000","20,000"
069743,今國光元大5C購02,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
051095,京元電兆豐61購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
051538,創意國票5A購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
2929,淘帝-KY         ,"59,000","37,000","22,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"20,000"
069173,昇貿凱基5B購04  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
069186,聯電群益5B購08  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"31,000","11,000","20,000","20,000"
068969,定穎控凱基5B購07,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
068956,南亞科凱基61購03,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"22,000","2,000","20,000","20,000"
061390,奇鋐中信61購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"32,000","12,000","20,000","20,000"
061508,元日2X元大5B購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
061531,奇鋐元大59購32  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
060846,至上群益5A購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
061190,建準元大59購09  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
069992,緯穎永豐6C購01  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
060709,康舒永豐5B購02  ,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
069902,華邦電元大64購01,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","20,000"
4119,旭富            ,"38,000","17,000","21,000",0,0,0,0,0,0,"-1,037","3,000","4,037","-1,037",0,0,0,"19,963"
8462,柏文            ,"44,882","24,000","20,882",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"19,882"
0051,元大中型100     ,"10,100","1,000","9,100",0,0,0,0,0,0,"10,466",0,0,0,"39,000","28,534","10,466","19,566"
1339,昭輝            ,"32,681","23,000","9,681",0,0,0,0,0,0,"9,826","10,000",174,"9,826",0,0,0,"19,507"
035218,台積電永豐69購01,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
036076,聯鈞群益57購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
047482,京元電元大59購05,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
068488,凌陽國票5C購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"30,000","11,000","19,000","19,000"
068494,三福化國票5B購01,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
03067T,T50正2群益5A售08,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
067834,台積電富邦61購08,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"69,000","50,000","19,000","19,000"
059760,達邁群益5A購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"99,000","80,000","19,000","19,000"
067171,臻鼎群益5B購02  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"29,000","10,000","19,000","19,000"
073945,映泰國泰62購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"21,000","2,000","19,000","19,000"
057634,光寶科元大62購01,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"20,000","1,000","19,000","19,000"
051818,友達元大5C購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
058711,祥碩群益59購03  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"71,000","52,000","19,000","19,000"
044091,微星凱基59購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
066180,聯發科元大5B購15,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
052213,亞翔統一71購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"20,000","1,000","19,000","19,000"
053275,聯發科統一65購01,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
054473,強茂統一71購02  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
073128,新日興元大5C購06,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
910322,康師傅-DR       ,"19,000",0,"19,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"19,000"
070144,新纖永豐64購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"181,000","162,000","19,000","19,000"
070084,京元電元大5C購04,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
069862,仁寶群益5C購02  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
061314,A50正2元大5A購01,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"20,000","1,000","19,000","19,000"
069326,義隆凱基5B購02  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"20,000","1,000","19,000","19,000"
069225,富鼎群益5B購03  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
051226,第一銅統一5C購03,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"21,000","2,000","19,000","19,000"
061792,京鼎國泰5A購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
063441,鴻勁元大5A購04  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"20,000","1,000","19,000","19,000"
063183,華東永豐61購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"79,000","60,000","19,000","19,000"
071111,華邦電永豐5C購03,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"82,000","63,000","19,000","19,000"
071123,智易永豐64購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"21,000","2,000","19,000","19,000"
060399,永光群益5B購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
060452,亞翔永豐5B購02  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
064356,研華國票5A購02  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"19,000",0,"19,000","19,000"
064522,台塑化國泰5B購01,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"23,000","4,000","19,000","19,000"
064543,十銓永豐64購01  ,0,0,0,0,0,0,0,0,0,"19,000",0,0,0,"201,000","182,000","19,000","19,000"
6464,台數科          ,"22,200","3,000","19,200",0,0,0,0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"18,200"
4306,炎洲            ,"450,080","433,000","17,080",0,0,0,0,0,0,"1,000","19,000","18,000","1,000",0,0,0,"18,080"
069375,聯電元大65購02  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"28,000","10,000","18,000","18,000"
069543,立隆電元大5B購04,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"25,000","7,000","18,000","18,000"
069526,光寶科元大5B購08,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"25,000","7,000","18,000","18,000"
069510,立隆電台新5B購07,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"169,000","151,000","18,000","18,000"
070079,南亞科元大61購07,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"56,000","38,000","18,000","18,000"
061321,華泰元大59購06  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
070427,晶豪科群益5C購05,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
061428,新唐統一61購01  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
061013,至上凱基5A購03  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"100,000","82,000","18,000","18,000"
060984,川湖凱基59購06  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"28,000","10,000","18,000","18,000"
060985,台積電凱基5A購09,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"32,000","14,000","18,000","18,000"
060434,美時永豐5B購02  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"98,000","80,000","18,000","18,000"
064111,毅嘉國泰5B購01  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
070690,台化台新5C購01  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"33,000","15,000","18,000","18,000"
061620,長華元富59購01  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
061638,嘉澤元大59購12  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"19,000","1,000","18,000","18,000"
070679,勤誠國票5C購02  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
062633,三福化永豐5B購01,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
066057,晶豪科富邦61購01,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"41,000","23,000","18,000","18,000"
054699,可寧衛元大5B購01,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"20,000","2,000","18,000","18,000"
054774,今國光凱基57購03,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
052154,嘉晶凱基57購01  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
051978,瑞鼎永豐59購01  ,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
03356T,台積電永豐5C售23,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"23,000","5,000","18,000","18,000"
066166,台積電元大61購31,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
060095,永光國票5A購03  ,"1,000",0,"1,000",0,0,0,0,0,0,"17,000",0,0,0,"28,000","11,000","17,000","18,000"
066328,日電貿凱基5B購01,0,0,0,0,0,0,0,0,0,"18,000",0,0,0,"18,000",0,"18,000","18,000"
