證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
054111,緯穎群益57購06  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
055573,宏碁凱基58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
055627,元黃金統一66購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
054072,超豐凱基58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
053926,美時群益59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
053944,大立光群益57購07,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
055805,嘉澤凱基5A購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"138,000","138,000",0,0
055792,仁寶凱基58購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,000","46,000",0,0
055702,元黃金元大59購04,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000","8,000",0,0
055676,文曄統一62購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
055492,臻鼎兆豐62購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
068542,中信金凱基5B購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
068531,鴻海凱基5C購10  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
068532,英業達凱基5B購03,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
068568,大毅元大5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
059479,富鼎元大59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
059513,美時元富59購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
059550,緯穎群益59購08  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
057198,台灣50兆豐62購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
056773,大成鋼元大5B購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
056767,大亞元大58購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
057058,台積電凱基58購24,0,0,0,0,0,0,0,0,0,0,0,0,0,"120,000","120,000",0,0
057065,元大金凱基58購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
059398,微星凱基59購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"679,000","679,000",0,0
059387,玉山金富邦59購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"453,000","453,000",0,0
068766,亞翔凱基61購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"302,000","302,000",0,0
068647,聯發科統一62購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
068680,仁寶國票5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
068960,超豐凱基5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,000","33,000",0,0
068912,台玻國泰61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
068392,皇昌永豐5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000","60,000",0,0
06830U,仁寶群益58售01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"998,000","998,000",0,0
068123,TPK永豐5C購01   ,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000","25,000",0,0
068128,台玻元大5B購06  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
068080,力成統一62購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
067952,啟碁群益5B購08  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
067800,威健國票5C購02  ,"7,000",0,"7,000",0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000",0
1472,三洋實業        ,"12,000","13,000","-1,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,0
1470,大統新創        ,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
058988,牧德群益59購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
058876,亞光兆豐5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
058930,定穎控元大61購06,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
059194,緯創元大61購06  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
058769,光寶科永豐5A購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,000","23,000",0,0
058738,邁達特國票5A購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
058789,健鼎國票5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
058870,采鈺統一73購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
058872,台灣50兆豐63購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
2540,愛山林          ,"111,000","117,000","-6,000",0,0,0,0,0,0,"6,000","6,000",0,"6,000",0,0,0,0
069483,鴻海凱基5B購10  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
060716,富鼎永豐59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
060687,仁寶永豐5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"246,000","246,000",0,0
060480,台化國泰5A購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
060588,聯強凱基5A購01  ,0,"10,000","-10,000",0,0,0,0,0,0,"10,000",0,0,0,"10,000",0,"10,000",0
060263,嘉澤凱基61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
060264,世芯凱基59購08  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"160,000","160,000",0,0
060330,GIS元富59購03   ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
069374,聯電元大5C購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
060357,牧德元大59購10  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
069345,富鼎凱基5B購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
060202,華通富邦5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
060190,新日興永豐59購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
069181,緯穎凱基5B購13  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0
6958,日盛台駿        ,"4,000","6,000","-2,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,0
6955,邦睿生技-創     ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
060075,牧德群益59購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
060055,勤誠凱基5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
060028,統一凱基59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
060010,長榮富邦5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"57,000","57,000",0,0
00636K,國泰中國A50+U   ,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0
00657K,國泰日經225+U   ,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0
064906,智邦群益5A購09  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064907,南亞科群益5A購04,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,000","51,000",0,0
064873,富鼎元大5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
065056,華邦電中信5A購02,0,"3,000","-3,000",0,0,0,0,0,0,"3,000",0,0,0,"3,000",0,"3,000",0
065020,技嘉凱基64購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"260,000","260,000",0,0
064977,奇鋐兆豐5C購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
00668K,國泰美國道瓊+U  ,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0
00681R,元大美債20反1   ,"55,000",0,"55,000",0,0,0,0,0,0,"-55,000",0,0,0,"14,000","69,000","-55,000",0
00702,國泰標普低波高息,0,0,0,0,0,0,0,0,0,0,0,0,0,"103,000","103,000",0,0
064700,富鼎台新5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"80,000","80,000",0,0
064713,順德元大5A購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
064731,亞翔元大5B購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
064767,元債2X元富61購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"700,000","700,000",0,0
055172,聯電兆豐5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
064775,貿聯富邦64購02  ,"5,000",0,"5,000",0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000",0
064812,中砂凱基5A購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064541,新唐永豐5C購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064602,大研醫凱基5A購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
054639,啟碁元富57購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
054666,光寶科元大57購07,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
054540,國巨兆豐57購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,000","27,000",0,0
054542,英業達兆豐57購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"270,000","270,000",0,0
054543,嘉澤兆豐57購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"55,000","55,000",0,0
064436,GIS統一66購01   ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
064441,上銀群益5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0
052837,緯穎凱基58購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
071705,台積電國票61購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
071783,京元電統一66購01,"5,000",0,"5,000",0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000",0
071680,至上台新61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
071646,元黃金群益5C購04,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
071313,帆宣國泰61購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,000","41,000",0,0
071379,英業達台新61購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
072414,鴻海永豐5C購07  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000","60,000",0,0
072189,鉅祥國泰61購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
072066,鉅祥國票61購01  ,0,"15,000","-15,000",0,0,0,0,0,0,"15,000",0,0,0,"25,000","10,000","15,000",0
072147,中信金富邦5C購03,0,0,0,0,0,0,0,0,0,0,0,0,0,"154,000","154,000",0,0
071928,南亞統一66購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
041992,仁寶元大58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,000","31,000",0,0
057497,眾達國票5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
054676,英業達元大57購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000","8,000",0,0
065624,南亞科群益5B購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
065472,勝一凱基5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
032356,緯創兆豐58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"583,000","583,000",0,0
057446,鴻海富邦59購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
065488,世芯凱基5C購06  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
065489,貿聯凱基5B購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"370,000","370,000",0,0
03021T,華泰台新5A售01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
03011T,台積電凱基67售14,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
065314,台積電群益5B購10,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
065347,智原兆豐5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
03175T,力積電群益5B售03,0,0,0,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
065463,AES中信62購01   ,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000","25,000",0,0
057342,台積電元大58購12,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
072533,鴻海元大5C購24  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
072834,緯穎永豐5C購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
072785,日月光國票61購03,0,0,0,0,0,0,0,0,0,0,0,0,0,"48,000","48,000",0,0
042737,大立光元大58購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"93,000","93,000",0,0
042623,鴻海兆豐5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
042186,仁寶元大58購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"113,000","113,000",0,0
043153,仁寶凱基59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,000","33,000",0,0
043030,華通富邦58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"250,000","250,000",0,0
065815,緯穎台新5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,000","18,000",0,0
065775,昇陽半群益5C購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0
072468,慧洋國票5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"81,000","81,000",0,0
057577,汎銓永豐5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
057600,德律群益61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
034251,群創元大58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,000","16,000",0,0
034323,臻鼎兆豐58購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
03429T,日月光群益5B售05,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
057654,緯創元大62購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
065731,德律元大61購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"127,000","127,000",0,0
034507,亞翔凱基59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
035172,緯創元大59購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
035422,緯創元大59購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0
039938,力成元大57購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
035089,亞翔統一59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,000","61,000",0,0
056500,光寶科元富5A購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
056412,至上元富5A購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
054874,大立光元大57購22,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
054860,佳世達元大57購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
054751,上銀凱基57購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
056386,勤誠凱基59購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
056250,新日興統一62購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
051773,聯電兆豐59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,000","105,000",0,0
051734,鴻海群益58購09  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"220,000","220,000",0,0
056208,亞力凱基58購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"240,000","240,000",0,0
051626,台灣50兆豐61購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
065861,皇昌富邦62購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
065856,緯穎兆豐65購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
065835,T50正2永豐65購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
039036,南電統一6A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
073040,友達凱基5C購09  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
073079,台塑台新61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
03655T,台積電中信66售04,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
036572,牧德元大57購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
037258,光寶科凱基57購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,000","31,000",0,0
073223,亞翔凱基5C購07  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
066075,貿聯國票61購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
066087,中砂凱基5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
066003,達發台新5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,000","11,000",0,0
073651,采鈺群益62購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
073562,T50正2富邦61購13,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
050559,緯創凱基5A購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,000","66,000",0,0
073670,新代凱基61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
066256,精成科台新5B購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
073351,友達群益5C購09  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
073335,元黃金群益5C購06,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
073336,元黃金群益5C購07,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
066324,友達凱基5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
073460,富世達統一5B購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
066360,鴻準台新5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
7732,金興精密        ,"4,000","4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060822,仁寶群益59購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,000","72,000",0,0
060982,康普群益5A購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
9929,秋雨            ,"2,000","2,000",0,0,0,0,0,0,0,0,"1,000","1,000",0,0,0,0,0
061101,超豐國泰5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
061088,南寶國票59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
061312,菱生永豐5C購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
061314,A50正2元大5A購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
056862,台勝科統一72購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
061551,富鼎元大5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
061571,建漢永豐5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
057930,嘉澤國泰5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,000","24,000",0,0
057887,達邁永豐5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
057864,緯創元大5A購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
069605,樺漢統一58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
051220,華新統一5C購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
054192,啟碁元大57購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,000","21,000",0,0
054223,光寶科台新57購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
054283,康普元富57購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
051087,智易永豐5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,000","42,000",0,0
051095,京元電兆豐61購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
051139,愛普國泰58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
062033,至上凱基59購06  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
061882,智伸科元富59購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
062097,富鼎元大59購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
069787,力積電永豐66購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
062775,鴻海群益63購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,000","45,000",0,0
062824,鴻海元大61購13  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
062794,正文群益5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
062923,增你強統一66購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
063129,毅嘉凱基5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
063414,超豐元大5A購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
063338,緯穎富邦61購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"300,000","300,000",0,0
063211,T50正2統一64購01,0,"10,000","-10,000",0,0,0,0,0,0,"10,000",0,0,0,"10,000",0,"10,000",0
063200,貿聯群益5A購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
063317,辛耘凱基5A購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
063329,AES凱基64購01   ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
063295,矽格國票61購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,000","17,000",0,0
063561,啟碁凱基64購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
062520,瀚荃元大5A購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
062282,采鈺群益5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0
062215,達興凱基5A購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
062638,達發永豐5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
070057,鴻海元大61購22  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
057951,英業達凱基59購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
057965,眾達凱基5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
057973,南茂凱基61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
058240,牧德群益59購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
058036,光寶科群益5B購02,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064353,直得國票5B購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064339,jpp凱基5B購01   ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064333,健鼎凱基5B購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
054439,力成群益58購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
054320,大亞永豐58購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
064102,富鼎富邦61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
064144,南亞統一74購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
064147,國巨統一64購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
052337,聯電群益57購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
052338,聯電群益57購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
052222,南茂統一61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
052229,聯電元富57購05  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
052283,光寶科永豐59購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
064268,大銀元大5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
052472,聯電兆豐59購02  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000","60,000",0,0
052536,大立光元大57購03,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
052562,南茂元大61購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
041633,鴻海兆豐5A購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
041511,台積電元大5A購01,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
053165,力成國票58購03  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
053479,聯電凱基57購04  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,000","21,000",0,0
053485,華泰凱基5C購01  ,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
053407,大立光永豐57購03,0,0,0,0,0,0,0,0,0,0,0,0,0,"241,000","241,000",0,0
