證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
053393,南茂元大59購03  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
045676,上緯控國票55購03,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
045671,可成國票56購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
045802,至上元大55購08  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
045643,亞翔中信5B購02  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,"10,000","15,000","-5,000","-5,000"
066819,川湖凱基61購03  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
066811,元金2X凱基5B購06,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
066781,臺指反國票5B購03,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
066778,達發國泰5C購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,"8,000","13,000","-5,000","-5,000"
066685,南茂凱基5B購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
066693,廣宇台新5B購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
066592,台積電富邦61購07,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
066573,力積電台新5B購07,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,"305,000","310,000","-5,000","-5,000"
06640U,景碩群益5A售02  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
039464,融程電統一6A購01,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
051800,緯穎凱基59購08  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
063464,貿聯統一66購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
067101,台積電元大63購12,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
049650,晟銘電永豐5C購01,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
053438,仁寶富邦59購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
050012,楠梓電元富57購01,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,"18,000","23,000","-5,000","-5,000"
047942,鼎炫永豐58購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
050110,士電國票56購04  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
050115,豐達科國票56購01,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
067424,兆赫永豐61購01  ,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000"
6923,中台            ,"44,000","48,000","-4,000",0,0,0,0,0,0,"-1,008",0,"1,009","-1,009",1,0,1,"-5,008"
1525,江申            ,"1,000","6,000","-5,000",0,0,0,0,0,0,-431,0,0,0,"4,994","5,425",-431,"-5,431"
1817,凱撒衛          ,"5,008","12,000","-6,992",0,0,0,0,0,0,"1,341","1,000",0,"1,000","5,341","5,000",341,"-5,651"
1438,三地開發        ,"7,180","12,000","-4,820",0,0,0,0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"-5,820"
00674R,期元大S&P黃金反1,0,0,0,0,0,0,0,0,0,"-5,923",0,0,0,"60,567","66,490","-5,923","-5,923"
1323,永裕            ,"7,068","13,000","-5,932",0,0,0,0,0,0,0,"4,000","4,000",0,0,0,0,"-5,932"
2254,巨鎧精密-創     ,20,"9,000","-8,980",0,0,0,0,0,0,"3,000",0,0,0,"9,000","6,000","3,000","-5,980"
1539,巨庭            ,13,"6,000","-5,987",0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,987"
2029,盛餘            ,"48,000","50,000","-2,000",0,0,0,0,0,0,"-4,000","4,000","8,000","-4,000",0,0,0,"-6,000"
038822,台積電統一61購02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
1324,地球            ,0,"6,000","-6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000"
036028,佳必琪元大58購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
036792,奇鋐元大59購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
1453,大將            ,"2,000","9,000","-7,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-6,000"
1506,正道            ,"8,000","16,000","-8,000",,,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-6,000"
063163,強茂永豐61購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"45,000","51,000","-6,000","-6,000"
063144,鴻勁凱基5A購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"14,000","20,000","-6,000","-6,000"
038292,佳能群益58購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"100,000","106,000","-6,000","-6,000"
060020,景碩國泰5A購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"8,000","14,000","-6,000","-6,000"
062597,裕民國票5B購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"1,000","7,000","-6,000","-6,000"
08920U,台灣50群益5B售02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
03292T,T50正2富邦5B售06,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
059337,元油反群益63購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"2,000","8,000","-6,000","-6,000"
059733,聯茂元大59購10  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
062529,道瓊銀群益5C購02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
06337U,道瓊銅凱基58售02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
066459,長華凱基5B購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
066330,群創凱基61購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"21,000","27,000","-6,000","-6,000"
066567,鈞興台新5B購04  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"45,000","51,000","-6,000","-6,000"
066802,立隆電台新5B購02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
045621,強茂元大5B購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
03234T,智邦群益65售01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
048803,台積電群益5C購05,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
048587,台虹元大5A購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"44,000","50,000","-6,000","-6,000"
049108,台積電元大59購03,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
067054,台積電永豐75購04,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
060597,陽明凱基59購04  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
060652,貿聯元大59購18  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
064908,京元電群益5B購02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"4,000","10,000","-6,000","-6,000"
064955,裕民元大5A購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"9,000","15,000","-6,000","-6,000"
060075,牧德群益59購04  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"13,000","19,000","-6,000","-6,000"
067213,盟立富邦62購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
048095,鼎炫統一6C購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
046360,新興永豐57購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"24,000","30,000","-6,000","-6,000"
046446,富世達元富56購02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"150,000","156,000","-6,000","-6,000"
057357,奇鋐元大61購03  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"12,000","18,000","-6,000","-6,000"
065820,力積電台新5B購04,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"31,000","37,000","-6,000","-6,000"
066076,盛群國票5C購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"6,000","12,000","-6,000","-6,000"
033942,聯電統一5A購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"12,000","18,000","-6,000","-6,000"
064442,上銀群益61購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
064370,TPK國票5B購03   ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"26,000","32,000","-6,000","-6,000"
064247,大立光元大5A購03,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"4,000","10,000","-6,000","-6,000"
047361,萬海永豐56購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
6582,申豐            ,"3,000","8,000","-5,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-6,000"
065679,群創凱基5B購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"5,000","11,000","-6,000","-6,000"
052222,南茂統一61購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"50,000","56,000","-6,000","-6,000"
065193,緯穎富邦64購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"17,000","23,000","-6,000","-6,000"
065258,可成台新5A購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"4,000","10,000","-6,000","-6,000"
065357,台積電國票5A購10,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
065316,台積電群益64購04,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"2,000","8,000","-6,000","-6,000"
065579,川湖台新5B購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
065621,鴻海群益5B購07  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
034283,昇貿群益58購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"323,000","329,000","-6,000","-6,000"
065537,台玻國票5C購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
065487,嘉澤凱基61購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
065396,日月光台新5A購03,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"21,000","27,000","-6,000","-6,000"
051950,台積電永豐71購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"10,000","16,000","-6,000","-6,000"
063772,臻鼎元大5A購03  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"140,000","146,000","-6,000","-6,000"
053364,台積電元大57購18,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
053579,台積電元大57購19,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
053997,菱生元大57購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
057019,華通群益58購07  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"5,000","11,000","-6,000","-6,000"
056991,文曄凱基58購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"11,000","17,000","-6,000","-6,000"
057442,華城富邦5C購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
058118,元石油國票5A購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
057598,京元電群益59購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
057609,啟碁群益61購05  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"2,000","8,000","-6,000","-6,000"
057825,啟碁凱基61購03  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"53,000","59,000","-6,000","-6,000"
071338,大銀統一5A購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
058917,奇鋐元大59購19  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"7,000","13,000","-6,000","-6,000"
059149,定穎控凱基5B購04,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
059160,至上凱基61購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"15,000","21,000","-6,000","-6,000"
041806,道瓊銀群益57購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
067586,聯電國票5B購06  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
067565,兆赫群益5B購05  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
058714,臺股指群益5A購09,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
062136,世芯群益59購13  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"4,000","10,000","-6,000","-6,000"
061890,矽力元富59購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
054760,漢唐凱基5A購02  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
055494,元黃金富邦63購02,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"34,000","40,000","-6,000","-6,000"
056480,上銀統一72購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
056248,敬鵬統一72購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"20,000","26,000","-6,000","-6,000"
060785,京元電國泰5A購03,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
061620,長華元富59購01  ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,"6,000","12,000","-6,000","-6,000"
061485,泰金寶國票59購01,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000"
4569,六方科-KY       ,"27,000","33,000","-6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000"
3168,眾福科          ,"7,000","15,000","-8,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-6,000"
3617,碩天            ,"44,632","51,000","-6,368",0,0,0,0,715,-715,830,"2,000","1,170",830,0,0,0,"-6,253"
2331,精英            ,"712,000","687,000","25,000",0,0,0,0,"8,000","-8,000","-23,876","8,000","24,000","-16,000",0,"7,876","-7,876","-6,876"
6464,台數科          ,"11,019","18,000","-6,981",0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,981"
3130,一零四          ,"5,000","10,999","-5,999",0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-6,999"
4572,駐龍            ,"9,000","16,000","-7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,000"
054193,矽力元大57購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"2,000","9,000","-7,000","-7,000"
054396,道瓊銀群益61購06,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"2,000","9,000","-7,000","-7,000"
061614,嘉澤元富59購03  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
061673,敬鵬凱基5C購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"23,000","30,000","-7,000","-7,000"
061369,金像電群益59購04,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"30,000","37,000","-7,000","-7,000"
2616,山隆            ,"131,000","114,000","17,000",0,0,0,0,0,0,"-24,000",0,"24,000","-24,000",0,0,0,"-7,000"
055454,道瓊銀元大58購08,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"1,000","8,000","-7,000","-7,000"
055358,亞德客群益5A購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
055308,世芯群益58購04  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
061847,智邦群益59購13  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
054736,事欣科永豐58購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
061723,台積電國票5A購06,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"24,000","31,000","-7,000","-7,000"
055033,矽力元大57購08  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"2,000","9,000","-7,000","-7,000"
061915,智邦元大59購21  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"8,000","15,000","-7,000","-7,000"
058709,世芯群益59購06  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"6,000","13,000","-7,000","-7,000"
058782,AES國泰5A購01   ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
041589,台積電群益5A購02,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
067656,大立光凱基5B購13,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
043256,華城兆豐57購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
043344,日月光群益59購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
057952,華碩凱基59購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
058274,長榮凱基5B購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
057570,臻鼎永豐5B購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
057090,華通元富58購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
056822,威健國票59購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"127,000","134,000","-7,000","-7,000"
056507,亞光台新58購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"45,000","52,000","-7,000","-7,000"
6771,平和環保-創     ,0,"7,000","-7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,000"
6666,羅麗芬-KY       ,"1,000","8,000","-7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,000"
6988,威力暘-創       ,0,"7,000","-7,000",0,0,0,0,0,0,0,"1,000","1,000",0,"24,000","24,000",0,"-7,000"
6936,永鴻生技        ,0,"7,000","-7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,000"
053748,友達群益57購06  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
053808,台玻台新57購03  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
065593,聯發科台新5B購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
065187,緯穎群益5A購05  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"18,000","25,000","-7,000","-7,000"
052437,超豐凱基57購03  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
053781,矽統元大57購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"28,000","35,000","-7,000","-7,000"
9931,欣高            ,"2,000","9,000","-7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,000"
08765U,元石油群益59售01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
063765,辛耘元大5B購03  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"23,000","30,000","-7,000","-7,000"
052989,昇陽半統一61購03,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
053000,昆盈永豐58購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"5,000","12,000","-7,000","-7,000"
052976,康舒統一61購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
064564,美律台新5A購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"39,000","46,000","-7,000","-7,000"
043666,貿聯統一59購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
03339T,國巨永豐61售05  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
033853,緯創富邦5B購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"14,000","21,000","-7,000","-7,000"
033574,德律統一5C購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
064453,台表科群益5A購03,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"4,000","11,000","-7,000","-7,000"
064495,技嘉國票5B購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"56,000","63,000","-7,000","-7,000"
064508,帆宣國票5B購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
041208,晶豪科統一6A購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
03067T,T50正2群益5A售08,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"15,000","22,000","-7,000","-7,000"
2373,震旦行          ,"13,000","21,000","-8,000",0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","-7,000"
051659,長興元大57購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"5,000","12,000","-7,000","-7,000"
051715,友達凱基5B購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"3,000","10,000","-7,000","-7,000"
066580,台灣50富邦5C購13,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
048553,台積電元大56購29,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
046001,玉山金國票58購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
060252,華通凱基63購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
060280,永光國票61購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
060435,華通永豐5C購05  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"11,000","18,000","-7,000","-7,000"
060512,世芯群益59購09  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"23,000","30,000","-7,000","-7,000"
060375,同欣電元大59購06,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
060589,鴻準凱基59購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
060608,啟碁凱基59購07  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
059372,智邦中信62購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"31,000","38,000","-7,000","-7,000"
059383,南茂永豐5A購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
059781,日月光國泰5A購02,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
062778,研華群益5A購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"5,000","12,000","-7,000","-7,000"
062768,東聯群益5A購02  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
059952,臺股指群益59購30,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
063075,SGBR2X富邦5A購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
038817,台達電統一6A購01,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"1,000","8,000","-7,000","-7,000"
2012,春雨            ,"4,000","19,000","-15,000",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"-7,000"
063181,鴻勁永豐61購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
039009,奇鋐統一6A購01  ,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000"
4590,富田-創         ,"12,046","20,000","-7,954",0,0,0,0,0,0,589,0,0,0,"1,000",411,589,"-7,365"
6541,泰福-KY         ,"76,000","85,000","-9,000",0,0,0,0,0,0,"1,124","3,000","1,876","1,124",0,0,0,"-7,876"
4737,華廣            ,"13,120","23,000","-9,880",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-7,880"
4439,冠星-KY         ,"6,000","15,000","-9,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-8,000"
3679,新至陞          ,"4,000","13,000","-9,000",0,0,0,0,0,0,"1,000","1,000","1,000",0,"1,000",0,"1,000","-8,000"
054410,順德群益57購02  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,"2,000","10,000","-8,000","-8,000"
054294,瑞軒國票58購03  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,"21,000","29,000","-8,000","-8,000"
060757,京元電凱基59購05,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,"2,000","10,000","-8,000","-8,000"
061077,迅得永豐5A購01  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,0,"8,000","-8,000","-8,000"
061955,台達電兆豐5B購02,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,"14,000","22,000","-8,000","-8,000"
062017,世芯凱基5B購03  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,0,"8,000","-8,000","-8,000"
061731,嘉澤國票5C購01  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,"16,000","24,000","-8,000","-8,000"
054832,燿華元富58購02  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,"17,000","25,000","-8,000","-8,000"
055232,漢翔國票59購01  ,0,0,0,0,0,0,0,0,0,"-8,000",0,0,0,0,"8,000","-8,000","-8,000"
