Date,Code,Name,PEratio,DividendYield,PBratio
1150520,2501,國建,5.76,5.38,0.82
1150520,2504,國產,10.56,7.48,1.46
1150520,2505,國揚,8.97,5.60,0.64
1150520,2506,太設,,2.31,0.40
1150520,2509,全坤建,,,0.74
1150520,2511,太子,21.89,3.92,0.48
1150520,2514,龍邦,7.39,,0.36
1150520,2515,中工,26.25,3.97,0.88
1150520,2516,新建,10.42,,1.32
1150520,2520,冠德,12.76,5.20,0.75
1150520,2524,京城,60.18,,0.59
1150520,2527,宏璟,6.51,4.55,0.40
1150520,2528,皇普,9.29,13.51,1.35
1150520,2530,華建,10.66,8.85,1.75
1150520,2534,宏盛,17.28,8.43,0.56
1150520,2535,達欣工,8.94,6.17,1.96
1150520,2536,宏普,6.06,2.49,0.53
1150520,2537,聯上發,30.22,,0.64
1150520,2538,基泰,26.06,7.46,0.73
1150520,2539,櫻花建,13.55,7.30,2.44
1150520,2540,愛山林,92.67,7.19,3.20
1150520,2542,興富發,13.45,9.15,1.67
1150520,2543,皇昌,17.12,11.78,2.23
1150520,2545,皇翔,25.24,7.50,0.95
1150520,2546,根基,8.87,7.11,1.78
1150520,2547,日勝生,71.43,8.00,0.72
1150520,2548,華固,9.63,6.88,1.92
1150520,2597,潤弘,14.13,6.02,5.36
1150520,2601,益航,,,0.54
1150520,2603,長榮,9.29,7.53,0.79
1150520,2605,新興,14.40,3.32,1.00
1150520,2606,裕民,12.38,4.34,1.34
1150520,2607,榮運,10.01,5.70,0.81
1150520,2608,嘉里大榮,14.45,5.68,1.07
1150520,2609,陽明,16.33,3.98,0.53
1150520,2610,華航,7.11,4.51,1.08
1150520,2611,志信,9.89,4.02,0.92
1150520,2612,中航,9.98,4.01,0.80
1150520,2613,中櫃,19.77,4.64,0.93
1150520,2614,東森,8.90,6.61,1.38
1150520,2615,萬海,7.49,3.70,0.79
1150520,2616,山隆,,2.20,0.72
1150520,2617,台航,8.70,5.21,0.66
1150520,2618,長榮航,6.51,5.83,1.37
1150520,2630,亞航,45.48,2.11,2.65
1150520,2633,台灣高鐵,21.36,4.45,1.94
1150520,2634,漢翔,57.00,1.71,2.37
1150520,2636,台驊控股,9.49,7.72,0.94
1150520,2637,慧洋-KY,10.10,4.87,1.06
1150520,2642,宅配通,,2.46,1.08
1150520,2645,長榮航太,23.28,3.28,4.51
1150520,2646,星宇航空,224.44,,1.91
1150520,2701,萬企,17.89,2.75,0.55
1150520,2702,華園,,,0.61
1150520,2704,國賓,23.32,1.20,0.58
1150520,2705,六福,17.25,,0.59
1150520,2706,第一店,17.91,2.92,0.59
1150520,2707,晶華,12.36,6.21,6.23
1150520,2712,遠雄來,,,1.55
1150520,2722,夏都,,0.67,1.33
1150520,2723,美食-KY,,4.75,1.09
1150520,2727,王品,14.09,6.87,5.07
1150520,2731,雄獅,9.36,8.00,2.79
1150520,2739,寒舍,11.40,7.47,2.11
1150520,2748,雲品,18.87,4.46,1.41
1150520,2753,八方雲集,12.84,6.94,3.25
1150520,2762,世界健身-KY,15.68,7.16,3.40
1150520,2801,彰銀,12.72,4.91,1.06
1150520,2812,台中銀,12.19,5.61,1.22
1150520,2816,旺旺保,4.97,4.79,0.83
1150520,2820,華票,11.09,5.34,0.81
1150520,2832,台產,10.31,6.53,1.11
1150520,2834,臺企銀,12.25,6.23,1.05
1150520,2836,高雄銀,15.95,3.81,0.82
1150520,2838,聯邦銀,14.22,5.29,1.08
1150520,2845,遠東銀,13.58,5.27,0.82
1150520,2849,安泰銀,15.29,2.89,0.71
1150520,2850,新產,9.89,5.25,2.00
1150520,2851,中再保,6.74,6.30,1.19
1150520,2852,第一保,8.80,6.13,0.87
1150520,2855,統一證,8.77,5.38,1.51
1150520,2867,三商壽,55.00,,0.58
1150520,2880,華南金,16.87,4.52,1.89
1150520,2881,富邦金,12.36,4.44,1.52
1150520,2882,國泰金,11.79,4.49,1.36
1150520,2883,凱基金,13.33,4.63,1.22
1150520,2884,玉山金,14.41,4.42,1.80
1150520,2885,元大金,20.11,3.99,2.16
1150520,2886,兆豐金,16.38,4.34,1.49
1150520,2887,台新新光金,16.83,4.60,1.30
1150520,2889,國票金,19.09,4.01,1.15
1150520,2890,永豐金,16.28,4.36,1.69
1150520,2891,中信金,14.45,4.33,2.25
1150520,2892,第一金,14.84,4.32,1.36
1150520,2897,王道銀行,14.78,5.17,0.68
1150520,2901,欣欣,55.37,1.63,1.86
1150520,2903,遠百,13.67,5.64,1.00
1150520,2904,匯僑,24.31,4.96,0.89
1150520,2905,三商,21.19,2.25,0.48
1150520,2906,高林,28.44,4.69,0.80
1150520,2908,特力,52.38,2.63,1.55
1150520,2910,統領,17.50,4.87,1.42
1150520,2911,麗嬰房,1.87,,0.52
1150520,2912,統一超,20.24,4.05,4.97
1150520,2913,農林,,,0.70
1150520,2915,潤泰全,5.15,4.33,0.41
1150520,2923,鼎固-KY,,0.58,0.78
1150520,2929,淘帝-KY,,,0.20
1150520,2939,永邑-KY,,,1.90
1150520,2945,三商家購,18.07,3.69,1.43
1150520,3002,歐格,50.45,1.98,1.33
1150520,3003,健和興,58.42,1.69,1.43
1150520,3004,豐達科,23.03,2.07,2.17
1150520,3005,神基,12.09,6.89,2.62
1150520,3006,晶豪科,26.46,0.45,4.85
1150520,3008,大立光,19.97,2.50,2.27
1150520,3010,華立,13.75,4.11,1.41
1150520,3011,今皓,,,1.26
1150520,3013,晟銘電,21.60,0.81,3.67
1150520,3014,聯陽,14.92,6.16,3.69
1150520,3015,全漢,24.98,4.34,0.80
1150520,3016,嘉晶,256.10,0.48,6.19
1150520,3017,奇鋐,38.45,0.90,20.34
1150520,3018,隆銘綠能,,,1.37
1150520,3019,亞光,22.38,3.00,3.00
1150520,3021,鴻名,29.31,3.53,1.03
1150520,3022,威強電,19.29,5.14,1.05
1150520,3023,信邦,23.77,3.29,4.16
1150520,3024,憶聲,197.78,1.24,1.63
1150520,3025,星通,14.80,5.41,3.65
1150520,3026,禾伸堂,50.84,1.47,6.76
1150520,3027,盛達,,,1.03
1150520,3028,增你強,16.52,3.55,3.14
1150520,3029,零壹,13.90,5.82,3.11
1150520,3030,德律,30.04,2.02,7.83
1150520,3031,佰鴻,27.28,3.27,1.86
1150520,3032,偉訓,,3.59,3.06
1150520,3033,威健,19.54,4.05,2.33
1150520,3034,聯詠,19.36,4.87,4.00
1150520,3035,智原,100.80,0.95,3.62
1150520,3036,文曄,19.79,2.80,3.13
1150520,3037,欣興,121.03,0.24,11.53
1150520,3038,全台,23.62,5.41,1.37
1150520,3040,遠見,,8.74,1.78
1150520,3041,揚智,,,2.34
1150520,3042,晶技,28.24,3.24,3.33
1150520,3043,科風,,,1.16
1150520,3044,健鼎,22.47,2.75,4.17
1150520,3045,台灣大,23.33,4.17,3.83
1150520,3046,建碁,12.51,5.85,2.61
1150520,3047,訊舟,,2.11,1.28
1150520,3048,益登,22.19,1.62,2.85
1150520,3049,精金,,,1.35
1150520,3050,鈺德,,2.12,0.76
1150520,3051,力特,24.13,2.01,1.61
1150520,3052,夆典,11.00,5.74,0.60
1150520,3054,立萬利,19.65,1.20,4.00
1150520,3055,蔚華科,,0.89,7.78
1150520,3056,富華新,,4.44,0.78
1150520,3057,喬鼎,,,1.89
1150520,3058,立德,,,1.04
1150520,3059,華晶科,34.55,2.35,1.31
1150520,3060,銘異,,0.75,1.33
1150520,3062,建漢,,,2.22
1150520,3090,日電貿,37.19,2.69,2.91
1150520,3092,鴻碩,,,2.22
1150520,3094,聯傑,139.62,0.69,2.98
1150520,3130,一零四,14.69,6.64,4.03
1150520,3135,凌航,13.48,2.47,5.25
1150520,3138,耀登,105.84,1.02,3.41
1150520,3149,正達,,,5.11
1150520,3150,鈺寶-創,,2.75,1.38
1150520,3164,景岳,32.69,4.71,1.14
1150520,3167,大量,76.02,0.51,19.29
1150520,3168,眾福科,16.79,6.67,2.10
1150520,3189,景碩,141.97,0.35,6.15
1150520,3209,全科,21.73,3.21,3.50
1150520,3229,晟鈦,756.00,,3.83
1150520,3231,緯創,13.29,4.15,2.22
1150520,3257,虹冠電,18.42,5.12,2.77
1150520,3266,昇陽,18.98,4.12,0.67
1150520,3296,勝德,149.23,,1.49
1150520,3305,昇貿,38.03,1.70,3.13
1150520,3308,聯德,162.92,,1.04
1150520,3311,閎暉,20.32,1.90,0.85
1150520,3312,弘憶股,27.40,2.84,2.03
1150520,3321,同泰,,,1.96
1150520,3338,泰碩,49.66,1.79,3.08
1150520,3346,麗清,,0.69,0.54
1150520,3356,奇偶,5.93,5.82,1.80
1150520,3376,新日興,297.79,2.96,2.28
1150520,3380,明泰,,1.55,1.92
1150520,3406,玉晶光,16.67,3.09,2.37
1150520,3413,京鼎,16.68,3.50,2.19
1150520,3416,融程電,22.81,3.06,4.13
1150520,3419,譁裕,,,1.78
1150520,3432,台端,,,2.64
1150520,3437,榮創,,,1.60
1150520,3443,創意,138.54,0.43,42.31
1150520,3447,展達,25.38,3.03,2.30
1150520,3450,聯鈞,123.07,0.24,11.55
1150520,3481,群創,335.91,2.71,1.30
1150520,3494,誠研,,,1.30
1150520,3501,維熹,22.32,5.01,0.68
1150520,3504,揚明光,,,3.32
1150520,3515,華擎,13.82,5.02,2.40
1150520,3518,柏騰,14.70,,1.94
1150520,3528,安馳,26.74,1.66,2.65
1150520,3530,晶相光,32.32,1.22,2.04
1150520,3532,台勝科,260.13,0.49,3.29
1150520,3533,嘉澤,33.16,1.48,6.32
1150520,3535,晶彩科,305.00,0.41,8.66
1150520,3543,州巧,,1.71,1.23
1150520,3545,敦泰,,1.39,1.43
1150520,3550,聯穎,,,1.29
1150520,3557,嘉威,,1.22,0.81
1150520,3563,牧德,54.21,1.65,10.42
1150520,3576,聯合再生,41.79,,2.18
1150520,3583,辛耘,56.00,0.73,8.69
1150520,3588,通嘉,100.33,0.83,2.08
1150520,3591,艾笛森,,2.86,1.28
1150520,3592,瑞鼎,16.00,5.70,1.81
1150520,3593,力銘,,,4.34
1150520,3596,智易,14.35,4.96,2.54
1150520,3605,宏致,23.21,2.09,1.65
1150520,3607,谷崧,36.41,5.63,1.02
1150520,3617,碩天,13.35,5.31,1.95
1150520,3622,洋華,9.20,5.96,1.12
1150520,3645,達邁,54.21,1.17,4.15
