Date,Code,Name,PEratio,DividendYield,PBratio
1150706,3669,圓展,19.97,2.75,1.05
1150706,3673,TPK-KY,22.31,2.22,0.81
1150706,3679,新至陞,12.96,8.18,1.47
1150706,3686,達能,,,1.98
1150706,3694,海華,15.52,3.51,2.60
1150706,3701,大眾控,,0.45,2.18
1150706,3702,大聯大,13.43,3.45,2.05
1150706,3703,欣陸,10.02,5.04,0.63
1150706,3704,合勤控,39.00,0.89,1.55
1150706,3705,永信,18.35,5.50,1.91
1150706,3706,神達,17.18,4.44,1.80
1150706,3708,上緯投控,2.90,5.49,0.62
1150706,3711,日月光投控,63.05,0.97,8.50
1150706,3712,永崴投控,,,1.61
1150706,3714,富采,,1.40,1.13
1150706,3715,定穎投控,170.10,0.65,4.35
1150706,3716,中化控股,13.75,2.81,0.67
1150706,3717,聯嘉投控,366.88,0.68,1.81
1150706,4104,佳醫,16.10,6.17,1.36
1150706,4106,雃博,16.57,4.22,0.96
1150706,4108,懷特,,,1.35
1150706,4119,旭富,56.69,1.65,1.00
1150706,4133,亞諾法,706.67,0.52,1.01
1150706,4137,麗豐-KY,12.28,10.36,1.43
1150706,4142,國光生,,,1.59
1150706,4148,全宇生技-KY,14.28,3.24,0.76
1150706,4155,訊映,20.13,1.91,0.90
1150706,4164,承業醫,28.37,3.76,0.77
1150706,4169,泰宗,762.50,0.15,13.14
1150706,4178,永笙-KY,,,2.14
1150706,4190,佐登-KY,,1.92,0.96
1150706,4195,基米-創,,,2.68
1150706,4306,炎洲,43.29,4.26,0.86
1150706,4414,如興,,1.22,0.59
1150706,4426,利勤,,,0.80
1150706,4438,廣越,15.85,3.67,0.82
1150706,4439,冠星-KY,11.00,4.39,0.98
1150706,4440,宜新實業,10.67,5.48,0.96
1150706,4441,振大環球,13.32,5.68,1.97
1150706,4526,東台,39.42,2.44,2.16
1150706,4532,瑞智,15.77,5.20,1.37
1150706,4536,拓凱,13.04,4.57,1.74
1150706,4540,全球傳動,,,2.14
1150706,4545,銘鈺,,0.33,1.58
1150706,4551,智伸科,42.28,1.49,3.63
1150706,4552,力達-KY,12.99,3.00,0.36
1150706,4555,氣立,219.13,0.99,1.22
1150706,4557,永新-KY,,3.98,0.93
1150706,4560,強信-KY,11.92,5.87,1.10
1150706,4562,穎漢,,,3.42
1150706,4564,元翎,,,1.10
1150706,4566,時碩工業,75.22,0.98,1.53
1150706,4569,六方科-KY,36.29,1.85,1.96
1150706,4571,鈞興-KY,20.03,2.92,2.78
1150706,4572,駐龍,57.36,3.29,3.27
1150706,4576,大銀微系統,93.90,0.34,6.91
1150706,4581,光隆精密-KY,12.15,5.91,1.34
1150706,4582,聚恆-創,17.99,3.25,1.49
1150706,4583,台灣精銳,54.56,1.61,5.16
1150706,4585,達明,248.86,0.30,5.00
1150706,4588,玖鼎電力,16.85,5.00,2.70
1150706,4590,富田-創,37.72,2.40,1.49
1150706,4720,德淵,41.97,1.56,1.80
1150706,4722,國精化,158.58,0.44,8.78
1150706,4736,泰博,6.87,3.98,1.25
1150706,4737,華廣,,,1.99
1150706,4739,康普,35.98,0.87,2.32
1150706,4746,台耀,19.54,5.44,0.85
1150706,4755,三福化,39.89,2.57,2.60
1150706,4763,材料*-KY,9.67,6.10,2.29
1150706,4764,雙鍵,163.83,0.32,10.88
1150706,4766,南寶,17.75,4.88,3.41
1150706,4770,上品,21.74,2.73,2.18
1150706,4771,望隼,16.47,3.27,2.96
1150706,4807,日成-KY,27.81,,1.92
1150706,4904,遠傳,26.14,3.70,3.88
1150706,4906,正文,,1.09,1.70
1150706,4912,聯德控股-KY,41.05,1.03,1.47
1150706,4915,致伸,12.94,6.70,1.48
1150706,4916,事欣科,20.05,0.44,3.80
1150706,4919,新唐,,,5.53
1150706,4927,泰鼎-KY,,,2.50
1150706,4930,燦星網,,3.46,0.43
1150706,4934,太極,,,2.61
1150706,4935,茂林-KY,26.93,2.71,0.59
1150706,4938,和碩,19.43,4.75,1.12
1150706,4942,嘉彰,12.79,5.28,0.59
1150706,4943,康控-KY,,,6.43
1150706,4949,有成精密,29.22,1.78,3.22
1150706,4952,凌通,53.33,1.69,2.95
1150706,4956,光鋐,,,2.36
1150706,4958,臻鼎-KY,81.66,0.59,4.93
1150706,4960,誠美材,,,1.99
1150706,4961,天鈺,21.22,4.36,1.20
1150706,4967,十銓,6.68,3.83,3.13
1150706,4968,立積,39.86,1.36,3.88
1150706,4976,佳凌,,,2.54
1150706,4977,眾達-KY,35.25,1.42,3.28
1150706,4989,榮科,,,10.31
1150706,4994,傳奇,58.33,3.30,5.75
1150706,4999,鑫禾,,1.21,0.48
1150706,5007,三星,18.39,5.37,2.50
1150706,5203,訊連,19.32,5.09,1.17
1150706,5215,科嘉-KY,19.10,4.27,0.84
1150706,5222,全訊,69.25,1.93,4.90
1150706,5225,東科-KY,8.28,9.41,1.93
1150706,5234,達興材料,53.38,1.58,13.68
1150706,5243,乙盛-KY,21.25,2.13,2.01
1150706,5244,弘凱,,1.12,1.37
1150706,5258,虹堡,15.40,1.94,1.30
1150706,5269,祥碩,18.65,2.96,3.05
1150706,5283,禾聯碩,9.24,3.66,1.00
1150706,5284,jpp-KY,26.98,1.38,5.00
1150706,5285,界霖,50.71,1.41,3.66
1150706,5288,豐祥-KY,15.50,3.49,2.13
1150706,5292,華懋,22.60,2.84,5.33
1150706,5306,桂盟,13.71,4.32,1.18
1150706,5388,中磊,20.35,3.07,1.55
1150706,5434,崇越,22.15,2.59,5.26
1150706,5469,瀚宇博,15.36,2.86,1.13
1150706,5471,松翰,65.77,1.25,3.02
1150706,5484,慧友,129.05,,6.19
1150706,5515,建國,6.80,8.13,1.44
1150706,5519,隆大,6.92,11.00,1.35
1150706,5521,工信,16.21,1.40,0.93
1150706,5522,遠雄,6.85,8.49,1.06
1150706,5525,順天,8.71,5.49,1.14
1150706,5531,鄉林,161.20,,0.79
1150706,5533,皇鼎,23.67,4.23,0.43
1150706,5534,長虹,16.39,6.85,1.12
1150706,5538,東明-KY,9.59,4.53,0.85
1150706,5546,永固-KY,,5.92,0.73
1150706,5607,遠雄港,16.00,3.46,1.69
1150706,5608,四維航,65.00,,0.60
1150706,5706,鳳凰,13.50,9.45,2.11
1150706,5871,中租-KY,10.81,5.19,1.13
1150706,5876,上海商銀,13.24,4.32,0.97
1150706,5880,合庫金,17.75,4.23,1.38
1150706,5906,台南-KY,52.78,1.84,2.33
1150706,5907,大洋-KY,,,0.27
1150706,6005,群益證,10.74,4.45,1.74
1150706,6024,群益期,10.47,5.55,1.43
1150706,6108,競國,,5.26,0.93
1150706,6112,邁達特,26.38,3.68,2.10
1150706,6115,鎰勝,17.15,5.75,1.64
1150706,6116,彩晶,,,1.54
1150706,6117,迎廣,16.04,2.71,2.90
1150706,6120,達運,,1.71,0.98
1150706,6128,上福,,2.42,0.95
1150706,6133,金橋,37.67,3.64,2.01
1150706,6136,富爾特,28.99,4.76,0.71
1150706,6139,亞翔,25.87,2.47,10.03
1150706,6141,柏承,,,7.17
1150706,6142,友勁,,,1.14
1150706,6152,百一,,,1.86
1150706,6153,嘉聯益,,,1.54
1150706,6155,鈞寶,165.40,0.97,4.53
1150706,6164,華興,785.00,,1.34
1150706,6165,浪凡,12.47,9.62,3.11
1150706,6166,凌華,36.15,0.92,4.91
1150706,6168,宏齊,427.14,,2.00
1150706,6176,瑞儀,9.82,3.80,1.17
1150706,6177,達麗,6.18,6.49,1.72
1150706,6183,關貿,22.27,3.94,4.51
1150706,6184,大豐電,18.25,6.94,1.43
1150706,6189,豐藝,20.04,5.12,2.14
1150706,6191,精成科,16.67,2.43,1.93
1150706,6192,巨路,12.49,4.75,1.62
1150706,6196,帆宣,36.31,1.13,7.19
1150706,6197,佳必琪,36.34,1.86,9.96
1150706,6201,亞弘電,15.05,6.26,1.69
1150706,6202,盛群,104.70,0.98,3.95
1150706,6205,詮欣,44.94,1.99,2.40
1150706,6206,飛捷,18.72,4.12,3.44
1150706,6209,今國光,46.88,0.62,4.14
1150706,6213,聯茂,96.82,0.76,6.83
1150706,6214,精誠,14.31,4.40,1.95
1150706,6215,和椿,40.53,0.87,5.90
1150706,6216,居易,387.50,4.43,1.38
1150706,6224,聚鼎,93.10,1.54,3.16
1150706,6225,天瀚,,,7.83
1150706,6226,光鼎,,,2.22
1150706,6230,尼得科超眾,,,1.89
1150706,6235,華孚,18.13,2.56,1.89
1150706,6239,力成,41.01,1.31,4.36
1150706,6243,迅杰,,,2.42
1150706,6257,矽格,40.81,1.56,6.04
1150706,6269,台郡,,,1.02
1150706,6271,同欣電,40.36,1.10,2.15
1150706,6272,驊陞,13.43,6.22,1.44
1150706,6277,宏正,21.72,4.96,1.81
1150706,6278,台表科,23.12,2.75,2.63
1150706,6281,全國電,13.97,6.33,1.93
1150706,6282,康舒,119.60,1.34,2.27
1150706,6283,淳安,,,2.08
1150706,6285,啟碁,38.13,1.66,3.57
1150706,6405,悅城,,,1.44
1150706,6409,旭隼,36.95,2.87,10.95
1150706,6412,群電,17.69,4.02,2.55
1150706,6414,樺漢,17.84,3.59,2.13
1150706,6415,矽力*-KY,83.33,0.41,6.31
1150706,6416,瑞祺電通,18.20,3.38,1.74
1150706,6426,統新,361.54,0.27,7.76
1150706,6431,光麗-KY,,,3.45
1150706,6438,迅得,30.04,3.05,2.39
1150706,6442,光聖,60.17,0.74,17.62
1150706,6443,元晶,,,5.01
1150706,6446,藥華藥,90.60,0.18,15.60
1150706,6449,鈺邦,42.78,1.28,5.26
1150706,6451,訊芯-KY,,0.04,7.89
1150706,6456,GIS-KY,,,0.79
1150706,6464,台數科,19.04,2.23,1.20
1150706,6472,保瑞,34.07,2.33,3.76
1150706,6477,安集,433.89,0.90,1.54
1150706,6491,晶碩,17.98,2.67,2.59
1150706,6504,南六,,2.75,0.75
1150706,6505,台塑化,21.33,2.02,1.51
1150706,6515,穎崴,182.68,0.56,49.45
1150706,6525,捷敏-KY,33.11,2.49,5.92
1150706,6526,達發,39.38,1.97,6.41
1150706,6531,愛普*,96.95,0.73,13.15
1150706,6533,晶心科,,,2.33
1150706,6534,正瀚-創,18.87,5.32,3.46
1150706,6541,泰福-KY,,,2.06
1150706,6550,北極星藥業-KY,,,2.48
1150706,6552,易華電,,,1.57
1150706,6558,興能高,,,2.19
1150706,6573,虹揚-KY,21.07,,3.68
1150706,6579,研揚,30.18,2.28,2.67
1150706,6581,鋼聯,17.66,4.95,2.96
1150706,6582,申豐,,,0.55
1150706,6585,鼎基,26.33,3.49,2.51
1150706,6589,台康生技,,,1.90
1150706,6591,動力-KY,13.01,7.17,1.07
1150706,6592,和潤企業,12.58,5.33,1.20
1150706,6598,ABC-KY,,,3.54
1150706,6605,帝寶,10.27,4.74,1.10
1150706,6606,建德工業,22.89,4.13,1.75
1150706,6614,資拓宏宇,16.22,4.08,2.18
1150706,6625,必應,7.90,6.31,2.70
1150706,6641,基士德-KY,40.10,2.08,0.47
1150706,6645,金萬林-創,,,2.19
1150706,6655,科定,30.05,4.92,3.56
1150706,6657,華安,,,3.80
1150706,6658,聯策,78.74,0.58,5.42
1150706,6666,羅麗芬-KY,20.12,4.60,1.17
1150706,6668,中揚光,,,1.96
1150706,6669,緯穎,16.88,3.26,6.68
1150706,6670,復盛應用,12.59,6.17,2.14
1150706,6671,三能-KY,10.95,4.85,0.86
1150706,6672,騰輝電子-KY,55.70,1.09,5.92
1150706,6674,鋐寶科技,,,1.39
1150706,6689,伊雲谷,28.72,3.08,1.45
1150706,6691,洋基工程,27.71,2.94,15.14
1150706,6695,芯鼎,,,3.79
1150706,6698,旭暉應材,,1.19,2.58
1150706,6706,惠特,,,3.07
1150706,6715,嘉基,222.75,0.41,8.63
1150706,6719,力智,43.52,1.47,2.30
1150706,6722,輝創,14.25,5.68,1.16
1150706,6742,澤米,,,3.59
1150706,6743,安普新,38.35,9.54,1.73
1150706,6753,龍德造船,21.52,0.82,3.58
1150706,6754,匯僑設計,13.16,8.21,1.32
1150706,6756,威鋒電子,67.43,0.88,2.45
1150706,6757,台灣虎航,9.76,3.99,3.70
1150706,6768,志強-KY,13.92,7.02,0.95
1150706,6770,力積電,41.02,,3.19
1150706,6771,平和環保-創,13.42,8.00,1.38
1150706,6776,展碁國際,13.68,5.45,1.91
1150706,6781,AES-KY,31.94,1.53,5.90
1150706,6782,視陽,14.07,4.03,3.12
1150706,6789,采鈺,112.69,0.57,8.81
1150706,6790,永豐實,13.34,6.47,1.80
1150706,6792,詠業,29.24,3.80,2.16
1150706,6794,向榮生技,,,6.14
1150706,6796,晉弘,,0.42,2.73
1150706,6799,來頡,30.72,2.24,3.04
1150706,6805,富世達,40.07,0.80,14.50
1150706,6807,峰源-KY,9.87,7.43,0.72
1150706,6830,汎銓,,0.23,7.27
1150706,6831,邁科,174.59,0.35,21.67
1150706,6834,天二科技,209.84,0.31,7.75
1150706,6835,圓裕,272.31,2.85,1.30
1150706,6838,台新藥,,,2.59
1150706,6854,錼創科技-KY創,,,3.91
1150706,6861,睿生光電,65.35,0.62,8.64
1150706,6862,三集瑞-KY,31.97,2.56,3.12
1150706,6863,永道-KY,85.23,1.61,1.13
1150706,6869,雲豹能源,,2.75,2.20
1150706,6873,泓德能源,27.88,2.79,1.18
1150706,6885,全福生技,,,1.82
1150706,6887,寶綠特-KY,14.35,7.12,0.85
1150706,6890,來億-KY,21.02,4.22,2.14
1150706,6901,鑽石投資,,,1.82
1150706,6902,GOGOLOOK,45.22,,6.19
1150706,6906,現觀科,44.09,2.06,3.76
1150706,6908,宏碁遊戲-創,27.57,3.31,1.10
1150706,6909,創控,71.11,1.74,3.82
1150706,6914,阜爾運通,14.78,5.54,2.77
1150706,6916,華凌,,,1.38
1150706,6918,愛派司,14.86,6.62,2.26
1150706,6919,康霈*,,,16.61
1150706,6921,嘉雨思-創,202.94,,7.85
1150706,6923,中台,25.70,3.84,2.66
1150706,6924,榮惠-KY創,19.42,3.86,5.14
1150706,6928,攸泰科技,,,2.41
1150706,6931,青松健康,20.83,1.19,2.29
1150706,6933,AMAX-KY,25.00,1.68,2.64
1150706,6934,心誠鎂,,,4.28
1150706,6936,永鴻生技,17.46,4.58,1.72
1150706,6937,天虹,84.88,0.51,5.41
1150706,6944,兆聯實業,27.60,2.04,8.49
1150706,6949,沛爾生醫-創,,,21.95
1150706,6951,青新-創,13.81,6.68,3.53
1150706,6952,大武山,45.97,,1.64
1150706,6955,邦睿生技-創,29.18,2.49,4.76
1150706,6957,裕慶-KY,20.08,4.25,5.11
1150706,6958,日盛台駿,,,0.72
1150706,6962,奕力-KY,26.88,2.55,0.95
1150706,6965,中傑-KY,49.07,6.33,1.01
1150706,6969,成信實業*-創,,,2.31
1150706,6988,威力暘-創,,,0.88
1150706,6994,富威電力,7.34,6.51,1.41
1150706,7610,聯友金屬-創,157.59,0.10,58.25
1150706,7631,聚賢研發-創,21.43,2.42,3.66
1150706,7705,三商餐飲,13.99,5.13,1.31
1150706,7711,永擎,29.02,2.77,4.91
1150706,7721,微程式,121.19,1.40,3.14
1150706,7722,LINEPAY,44.96,0.63,1.99
1150706,7730,暉盛-創,98.45,0.79,7.21
1150706,7732,金興精密,20.49,4.23,1.28
1150706,7736,虎山,15.40,5.40,1.55
1150706,7740,熙特爾-創,20.31,2.30,5.32
1150706,7749,意騰-KY,34.27,2.11,5.04
1150706,7750,新代,54.64,0.73,13.76
1150706,7760,享溫馨,62.20,5.45,1.15
1150706,7765,中華資安,20.29,4.30,4.17
1150706,7768,頌勝科技,120.52,1.06,11.84
1150706,7769,鴻勁,84.85,0.96,19.51
1150706,7780,大研生醫*,43.69,7.85,2.69
1150706,7786,東方風能,12.67,4.52,2.17
1150706,7788,松川精密,63.23,0.84,3.19
1150706,7791,皇家可口,13.69,6.08,1.37
1150706,7795,長廣,238.71,0.32,18.67
1150706,7799,禾榮科,,,5.97
1150706,7803,雲象科技-創,,,3.85
1150706,7818,溢泰實業,12.48,3.18,1.30
1150706,7821,神數,14.06,4.76,2.23
1150706,7822,倍利科,87.71,0.63,8.39
1150706,7823,奧義賽博-KY創,,,4.88
1150706,7827,漢康-KY創,,,47.42
1150706,8011,台通,21.12,3.90,0.91
1150706,8016,矽創,20.85,3.46,3.41
1150706,8021,尖點,151.86,0.38,14.29
1150706,8028,昇陽半導體,73.12,0.82,10.92
1150706,8033,雷虎,331.34,,17.56
1150706,8039,台虹,63.08,1.33,3.72
1150706,8045,達運光電,87.71,1.63,3.02
1150706,8046,南電,227.75,0.19,14.87
1150706,8070,長華*,53.96,4.74,2.28
1150706,8072,陞泰,28.73,3.41,1.04
1150706,8081,致新,18.44,4.94,3.83
1150706,8101,華冠,,,2.80
1150706,8103,瀚荃,22.09,2.73,2.07
1150706,8104,錸寶,,,1.52
1150706,8105,凌巨,731.67,,1.20
1150706,8110,華東,20.00,2.73,2.23
1150706,8112,至上,10.78,4.25,2.55
1150706,8114,振樺電,13.70,5.58,2.07
1150706,8131,福懋科,41.52,1.22,2.88
1150706,8150,南茂,97.88,1.06,3.29
1150706,8162,微矽電子-創,62.17,1.75,4.25
1150706,8163,達方,83.73,1.17,1.16
1150706,8201,無敵,,,1.84
1150706,8210,勤誠,38.24,1.09,12.82
1150706,8213,志超,18.60,3.18,0.59
1150706,8215,明基材,,0.99,1.98
1150706,8222,寶一,71.80,0.80,3.24
1150706,8249,菱光,18.32,4.24,1.07
1150706,8261,富鼎,60.27,1.42,6.84
1150706,8271,宇瞻,9.55,2.27,3.98
1150706,8341,日友,16.38,5.19,1.96
1150706,8367,建新國際,11.51,7.04,1.15
1150706,8374,羅昇,,0.22,5.11
1150706,8404,百和興業-KY,15.50,2.96,0.98
1150706,8411,福貞-KY,124.00,0.81,0.45
1150706,8422,可寧衛*,26.48,4.20,3.01
1150706,8429,金麗-KY,58.82,,0.18
1150706,8438,昶昕,40.49,1.22,3.72
1150706,8442,威宏-KY,23.85,7.03,0.83
1150706,8443,阿瘦,,,1.19
1150706,8454,富邦媒,26.81,3.56,7.19
1150706,8462,柏文,16.27,4.82,4.42
1150706,8463,潤泰材,10.26,3.68,1.32
1150706,8464,億豐,16.76,4.32,3.97
1150706,8466,美吉吉-KY,,1.73,0.45
1150706,8467,波力-KY,13.24,6.19,2.15
1150706,8473,山林水,17.05,3.87,1.25
1150706,8476,台境*,57.02,0.84,2.08
1150706,8478,東哥遊艇,9.87,4.01,1.59
1150706,8481,政伸,13.80,6.53,1.71
1150706,8482,商億-KY,20.87,3.98,1.61
1150706,8487,愛爾達-創,13.98,6.14,2.81
1150706,8488,吉源-KY,,,0.31
1150706,8499,鼎炫-KY,32.62,2.46,1.57
1150706,8926,台汽電,19.85,2.62,3.39
1150706,8940,新天地,26.67,,1.33
1150706,8996,高力,101.64,0.32,28.53
1150706,9802,鈺齊-KY,13.19,6.82,1.11
1150706,9902,台火,,,1.12
1150706,9904,寶成,6.71,5.34,0.47
1150706,9905,大華,15.14,5.15,0.77
1150706,9906,欣巴巴,16.13,0.19,2.61
1150706,9907,統一實,13.87,7.66,1.09
1150706,9908,大台北,16.95,4.00,1.02
1150706,9910,豐泰,14.98,5.92,2.55
1150706,9911,櫻花,13.29,5.92,2.98
1150706,9912,偉聯,,,1.86
1150706,9914,美利達,20.51,3.69,1.13
1150706,9917,中保科,15.63,5.85,3.29
1150706,9918,欣天然,25.62,3.46,2.44
1150706,9919,康那香,,,1.36
1150706,9921,巨大,192.75,2.33,0.88
1150706,9924,福興,14.62,6.20,0.90
1150706,9925,新保,16.95,4.90,1.16
1150706,9926,新海,18.21,4.23,2.00
1150706,9927,泰銘,14.10,7.24,1.60
1150706,9928,中視,,,0.62
1150706,9929,秋雨,41.67,,1.38
1150706,9930,中聯資源,13.57,6.23,2.31
1150706,9931,欣高,14.05,5.38,1.17
1150706,9933,中鼎,9.81,2.41,1.79
1150706,9934,成霖,,0.94,0.69
1150706,9935,慶豐富,11.52,6.35,1.28
1150706,9937,全國,22.21,3.98,2.85
1150706,9938,百和,13.20,6.61,1.05
1150706,9939,宏全,13.75,5.00,1.93
1150706,9940,信義,52.97,3.06,1.09
1150706,9941,裕融,12.17,5.51,1.34
1150706,9942,茂順,14.43,5.91,2.18
1150706,9943,好樂迪,14.83,6.55,1.83
1150706,9944,新麗,360.00,1.67,0.55
1150706,9945,潤泰新,7.44,4.15,0.66
1150706,9946,三發地產,4.81,6.85,0.91
1150706,9955,佳龍,38.24,,2.28
1150706,9958,世紀鋼,15.37,3.73,2.59
