Date,Code,Name,PEratio,DividendYield,PBratio
1150707,3669,圓展,19.26,2.85,1.01
1150707,3673,TPK-KY,20.88,2.37,0.76
1150707,3679,新至陞,12.78,8.29,1.45
1150707,3686,達能,,,1.91
1150707,3694,海華,14.55,3.75,2.44
1150707,3701,大眾控,,0.47,2.07
1150707,3702,大聯大,13.31,3.49,2.03
1150707,3703,欣陸,9.98,5.06,0.63
1150707,3704,合勤控,39.00,0.89,1.55
1150707,3705,永信,18.42,5.48,1.91
1150707,3706,神達,16.79,4.55,1.76
1150707,3708,上緯投控,2.70,5.88,0.58
1150707,3711,日月光投控,60.45,1.01,8.15
1150707,3712,永崴投控,,,1.45
1150707,3714,富采,,1.47,1.08
1150707,3715,定穎投控,160.31,0.69,4.10
1150707,3716,中化控股,13.67,2.82,0.66
1150707,3717,聯嘉投控,345.00,0.72,1.71
1150707,4104,佳醫,16.05,6.19,1.36
1150707,4106,雃博,16.50,4.24,0.96
1150707,4108,懷特,,,1.34
1150707,4119,旭富,55.94,1.68,0.99
1150707,4133,亞諾法,706.67,0.52,1.01
1150707,4137,麗豐-KY,12.18,10.45,1.42
1150707,4142,國光生,,,1.57
1150707,4148,全宇生技-KY,14.10,3.28,0.75
1150707,4155,訊映,19.94,1.93,0.89
1150707,4164,承業醫,28.32,3.77,0.77
1150707,4169,泰宗,837.50,0.13,14.43
1150707,4178,永笙-KY,,,2.14
1150707,4190,佐登-KY,,1.92,0.96
1150707,4195,基米-創,,,2.83
1150707,4306,炎洲,42.50,4.33,0.84
1150707,4414,如興,,1.25,0.57
1150707,4426,利勤,,,0.80
1150707,4438,廣越,15.82,3.68,0.82
1150707,4439,冠星-KY,11.05,4.37,0.99
1150707,4440,宜新實業,10.50,5.57,0.94
1150707,4441,振大環球,13.32,5.68,1.97
1150707,4526,東台,37.50,2.56,2.06
1150707,4532,瑞智,15.33,5.35,1.33
1150707,4536,拓凱,12.93,4.61,1.72
1150707,4540,全球傳動,,,2.04
1150707,4545,銘鈺,,0.34,1.50
1150707,4551,智伸科,38.08,1.65,3.27
1150707,4552,力達-KY,12.89,3.02,0.36
1150707,4555,氣立,212.17,1.02,1.18
1150707,4557,永新-KY,,4.06,0.91
1150707,4560,強信-KY,11.71,5.97,1.08
1150707,4562,穎漢,,,3.24
1150707,4564,元翎,,,1.01
1150707,4566,時碩工業,69.13,1.07,1.41
1150707,4569,六方科-KY,34.74,1.93,1.88
1150707,4571,鈞興-KY,18.76,3.12,2.60
1150707,4572,駐龍,55.47,3.40,3.16
1150707,4576,大銀微系統,87.80,0.36,6.46
1150707,4581,光隆精密-KY,12.08,5.94,1.33
1150707,4582,聚恆-創,17.79,3.28,1.48
1150707,4583,台灣精銳,53.68,1.63,5.07
1150707,4585,達明,242.42,0.31,4.87
1150707,4588,玖鼎電力,16.32,5.16,2.61
1150707,4590,富田-創,34.25,2.64,1.35
1150707,4720,德淵,39.18,1.67,1.68
1150707,4722,國精化,149.11,0.47,8.25
1150707,4736,泰博,6.93,3.95,1.26
1150707,4737,華廣,,,2.00
1150707,4739,康普,33.49,0.93,2.16
1150707,4746,台耀,19.89,5.35,0.87
1150707,4755,三福化,37.26,2.75,2.43
1150707,4763,材料*-KY,9.52,6.20,2.25
1150707,4764,雙鍵,157.98,0.34,10.49
1150707,4766,南寶,17.29,5.01,3.32
1150707,4770,上品,21.39,2.77,2.14
1150707,4771,望隼,16.44,3.28,2.95
1150707,4807,日成-KY,28.98,,2.00
1150707,4904,遠傳,26.14,3.70,3.88
1150707,4906,正文,,1.17,1.59
1150707,4912,聯德控股-KY,39.22,1.08,1.40
1150707,4915,致伸,12.81,6.77,1.46
1150707,4916,事欣科,19.16,0.47,3.63
1150707,4919,新唐,,,5.21
1150707,4927,泰鼎-KY,,,2.27
1150707,4930,燦星網,,3.51,0.43
1150707,4934,太極,,,2.48
1150707,4935,茂林-KY,26.35,2.77,0.57
1150707,4938,和碩,18.92,4.87,1.09
1150707,4942,嘉彰,12.72,5.31,0.59
1150707,4943,康控-KY,,,6.25
1150707,4949,有成精密,26.91,1.93,2.96
1150707,4952,凌通,50.45,1.79,2.79
1150707,4956,光鋐,,,2.34
1150707,4958,臻鼎-KY,77.29,0.62,4.66
1150707,4960,誠美材,,,1.87
1150707,4961,天鈺,20.98,4.41,1.19
1150707,4967,十銓,6.39,4.01,2.99
1150707,4968,立積,38.18,1.42,3.71
1150707,4976,佳凌,,,2.39
1150707,4977,眾達-KY,33.26,1.50,3.09
1150707,4989,榮科,,,9.28
1150707,4994,傳奇,57.82,3.33,5.70
1150707,4999,鑫禾,,1.24,0.47
1150707,5007,三星,18.32,5.39,2.49
1150707,5203,訊連,18.58,5.29,1.13
1150707,5215,科嘉-KY,18.39,4.44,0.81
1150707,5222,全訊,66.58,2.01,4.71
1150707,5225,東科-KY,8.15,9.56,1.90
1150707,5234,達興材料,49.29,1.71,12.63
1150707,5243,乙盛-KY,20.12,2.24,1.90
1150707,5244,弘凱,,1.15,1.33
1150707,5258,虹堡,15.22,1.96,1.28
1150707,5269,祥碩,18.41,3.00,3.01
1150707,5283,禾聯碩,9.09,3.72,0.98
1150707,5284,jpp-KY,25.93,1.44,4.80
1150707,5285,界霖,49.05,1.46,3.54
1150707,5288,豐祥-KY,15.54,3.48,2.14
1150707,5292,華懋,22.16,2.90,5.22
1150707,5306,桂盟,13.60,4.35,1.17
1150707,5388,中磊,20.85,3.00,1.59
1150707,5434,崇越,21.89,2.62,5.20
1150707,5469,瀚宇博,14.50,3.03,1.07
1150707,5471,松翰,62.99,1.31,2.89
1150707,5484,慧友,122.97,,5.89
1150707,5515,建國,6.81,8.12,1.44
1150707,5519,隆大,6.84,11.13,1.33
1150707,5521,工信,15.91,1.43,0.91
1150707,5522,遠雄,6.78,8.58,1.05
1150707,5525,順天,8.65,5.53,1.13
1150707,5531,鄉林,160.00,,0.78
1150707,5533,皇鼎,23.67,4.23,0.43
1150707,5534,長虹,16.18,6.94,1.11
1150707,5538,東明-KY,9.67,4.50,0.85
1150707,5546,永固-KY,,5.95,0.72
1150707,5607,遠雄港,15.66,3.54,1.65
1150707,5608,四維航,63.04,,0.58
1150707,5706,鳳凰,13.34,9.56,2.08
1150707,5871,中租-KY,10.67,5.26,1.11
1150707,5876,上海商銀,13.46,4.25,0.99
1150707,5880,合庫金,17.79,4.22,1.38
1150707,5906,台南-KY,48.82,1.99,2.16
1150707,5907,大洋-KY,,,0.26
1150707,6005,群益證,10.63,4.49,1.72
1150707,6024,群益期,10.44,5.57,1.43
1150707,6108,競國,,5.45,0.89
1150707,6112,邁達特,26.00,3.73,2.07
1150707,6115,鎰勝,17.01,5.80,1.63
1150707,6116,彩晶,,,1.45
1150707,6117,迎廣,15.67,2.77,2.83
1150707,6120,達運,,1.80,0.93
1150707,6128,上福,,2.48,0.93
1150707,6133,金橋,35.07,3.91,1.87
1150707,6136,富爾特,28.51,4.84,0.70
1150707,6139,亞翔,24.51,2.60,9.50
1150707,6141,柏承,,,6.69
1150707,6142,友勁,,,1.09
1150707,6152,百一,,,1.81
1150707,6153,嘉聯益,,,1.48
1150707,6155,鈞寶,151.00,1.06,4.14
1150707,6164,華興,740.00,,1.26
1150707,6165,浪凡,12.28,9.77,3.06
1150707,6166,凌華,35.60,0.93,4.84
1150707,6168,宏齊,405.71,,1.90
1150707,6176,瑞儀,9.73,3.84,1.16
1150707,6177,達麗,6.07,6.62,1.68
1150707,6183,關貿,22.25,3.94,4.51
1150707,6184,大豐電,18.16,6.97,1.42
1150707,6189,豐藝,19.58,5.24,2.09
1150707,6191,精成科,16.12,2.51,1.87
1150707,6192,巨路,12.23,4.85,1.58
1150707,6196,帆宣,35.80,1.15,7.09
1150707,6197,佳必琪,35.12,1.92,9.63
1150707,6201,亞弘電,14.94,6.31,1.68
1150707,6202,盛群,98.18,1.05,3.70
1150707,6205,詮欣,41.96,2.13,2.24
1150707,6206,飛捷,18.37,4.20,3.38
1150707,6209,今國光,43.41,0.67,3.84
1150707,6213,聯茂,92.67,0.79,6.53
1150707,6214,精誠,13.94,4.51,1.90
1150707,6215,和椿,39.82,0.88,5.79
1150707,6216,居易,382.50,4.49,1.36
1150707,6224,聚鼎,86.32,1.66,2.93
1150707,6225,天瀚,,,7.72
1150707,6226,光鼎,,,2.26
1150707,6230,尼得科超眾,,,1.83
1150707,6235,華孚,16.64,2.78,1.74
1150707,6239,力成,38.51,1.39,4.09
1150707,6243,迅杰,,,2.31
1150707,6257,矽格,36.17,1.76,5.36
1150707,6269,台郡,,,0.96
1150707,6271,同欣電,36.65,1.21,1.95
1150707,6272,驊陞,12.73,6.56,1.36
1150707,6277,宏正,21.63,4.98,1.81
1150707,6278,台表科,22.26,2.85,2.53
1150707,6281,全國電,13.91,6.36,1.92
1150707,6282,康舒,112.40,1.42,2.14
1150707,6283,淳安,,,2.02
1150707,6285,啟碁,35.91,1.77,3.37
1150707,6405,悅城,,,1.31
1150707,6409,旭隼,33.94,3.12,10.06
1150707,6412,群電,17.23,4.13,2.48
1150707,6414,樺漢,18.59,3.45,2.22
1150707,6415,矽力*-KY,75.27,0.46,5.70
1150707,6416,瑞祺電通,20.00,3.08,1.91
1150707,6426,統新,351.92,0.27,7.56
1150707,6431,光麗-KY,,,3.26
1150707,6438,迅得,28.21,3.25,2.25
1150707,6442,光聖,58.09,0.77,17.01
1150707,6443,元晶,,,4.59
1150707,6446,藥華藥,93.73,0.17,16.14
1150707,6449,鈺邦,40.12,1.36,4.93
1150707,6451,訊芯-KY,,0.04,7.52
1150707,6456,GIS-KY,,,0.74
1150707,6464,台數科,19.16,2.22,1.21
1150707,6472,保瑞,33.72,2.35,3.72
1150707,6477,安集,391.11,0.99,1.39
1150707,6491,晶碩,18.17,2.65,2.61
1150707,6504,南六,,2.78,0.74
1150707,6505,台塑化,20.79,2.07,1.47
1150707,6515,穎崴,164.45,0.62,44.51
1150707,6525,捷敏-KY,36.41,2.26,6.50
1150707,6526,達發,37.20,2.08,6.05
1150707,6531,愛普*,90.96,0.78,12.34
1150707,6533,晶心科,,,2.23
1150707,6534,正瀚-創,19.04,5.27,3.49
1150707,6541,泰福-KY,,,2.04
1150707,6550,北極星藥業-KY,,,2.43
1150707,6552,易華電,,,1.49
1150707,6558,興能高,,,2.07
1150707,6573,虹揚-KY,19.12,,3.34
1150707,6579,研揚,32.84,2.09,2.90
1150707,6581,鋼聯,17.66,4.95,2.96
1150707,6582,申豐,,,0.54
1150707,6585,鼎基,24.80,3.70,2.36
1150707,6589,台康生技,,,1.87
1150707,6591,動力-KY,11.89,7.84,0.97
1150707,6592,和潤企業,12.44,5.39,1.19
1150707,6598,ABC-KY,,,3.49
1150707,6605,帝寶,10.23,4.76,1.10
1150707,6606,建德工業,23.12,4.09,1.76
1150707,6614,資拓宏宇,16.06,4.13,2.16
1150707,6625,必應,7.91,6.31,2.71
1150707,6641,基士德-KY,39.79,2.09,0.46
1150707,6645,金萬林-創,,,2.15
1150707,6655,科定,29.80,4.96,3.53
1150707,6657,華安,,,3.88
1150707,6658,聯策,74.52,0.62,5.13
1150707,6666,羅麗芬-KY,20.19,4.59,1.17
1150707,6668,中揚光,,,1.89
1150707,6669,緯穎,16.81,3.28,6.65
1150707,6670,復盛應用,12.54,6.19,2.14
1150707,6671,三能-KY,10.93,4.86,0.86
1150707,6672,騰輝電子-KY,54.25,1.12,5.77
1150707,6674,鋐寶科技,,,1.37
1150707,6689,伊雲谷,28.10,3.15,1.42
1150707,6691,洋基工程,26.97,3.02,14.74
1150707,6695,芯鼎,,,3.55
1150707,6698,旭暉應材,,1.21,2.53
1150707,6706,惠特,,,2.89
1150707,6715,嘉基,214.22,0.43,8.30
1150707,6719,力智,39.62,1.62,2.10
1150707,6722,輝創,14.23,5.69,1.16
1150707,6742,澤米,,,3.38
1150707,6743,安普新,37.56,9.74,1.69
1150707,6753,龍德造船,20.68,0.85,3.44
1150707,6754,匯僑設計,12.96,8.33,1.30
1150707,6756,威鋒電子,64.21,0.92,2.34
1150707,6757,台灣虎航,9.68,4.02,3.67
1150707,6768,志強-KY,13.60,7.19,0.93
1150707,6770,力積電,39.60,,3.08
1150707,6771,平和環保-創,13.36,8.04,1.37
1150707,6776,展碁國際,13.81,5.41,1.92
1150707,6781,AES-KY,30.03,1.63,5.55
1150707,6782,視陽,14.24,3.98,3.15
1150707,6789,采鈺,107.53,0.60,8.41
1150707,6790,永豐實,13.19,6.54,1.78
1150707,6792,詠業,27.60,4.03,2.04
1150707,6794,向榮生技,,,6.43
1150707,6796,晉弘,,0.43,2.68
1150707,6799,來頡,28.10,2.45,2.78
1150707,6805,富世達,38.03,0.84,13.76
1150707,6807,峰源-KY,9.85,7.44,0.72
1150707,6830,汎銓,,0.24,7.01
1150707,6831,邁科,157.52,0.39,19.55
1150707,6834,天二科技,194.26,0.34,7.18
1150707,6835,圓裕,272.31,2.85,1.30
1150707,6838,台新藥,,,2.55
1150707,6854,錼創科技-KY創,,,3.82
1150707,6861,睿生光電,62.50,0.65,8.26
1150707,6862,三集瑞-KY,30.16,2.72,2.94
1150707,6863,永道-KY,83.85,1.64,1.11
1150707,6869,雲豹能源,,2.74,2.21
1150707,6873,泓德能源,27.79,2.80,1.18
1150707,6885,全福生技,,,1.83
1150707,6887,寶綠特-KY,14.26,7.16,0.85
1150707,6890,來億-KY,21.22,4.18,2.16
1150707,6901,鑽石投資,,,1.84
1150707,6902,GOGOLOOK,45.73,,6.26
1150707,6906,現觀科,42.07,2.16,3.59
1150707,6908,宏碁遊戲-創,27.21,3.35,1.09
1150707,6909,創控,66.79,1.85,3.59
1150707,6914,阜爾運通,14.62,5.59,2.74
1150707,6916,華凌,,,1.36
1150707,6918,愛派司,14.63,6.73,2.22
1150707,6919,康霈*,,,18.27
1150707,6921,嘉雨思-創,197.65,,7.65
1150707,6923,中台,26.19,3.77,2.71
1150707,6924,榮惠-KY創,18.52,4.05,4.90
1150707,6928,攸泰科技,,,2.24
1150707,6931,青松健康,20.57,1.21,2.26
1150707,6933,AMAX-KY,23.99,1.75,2.54
1150707,6934,心誠鎂,,,4.34
1150707,6936,永鴻生技,17.46,4.58,1.72
1150707,6937,天虹,81.48,0.53,5.19
1150707,6944,兆聯實業,27.27,2.06,8.39
1150707,6949,沛爾生醫-創,,,22.67
1150707,6951,青新-創,13.72,6.72,3.51
1150707,6952,大武山,45.97,,1.64
1150707,6955,邦睿生技-創,29.06,2.50,4.74
1150707,6957,裕慶-KY,19.60,4.35,4.99
1150707,6958,日盛台駿,,,0.72
1150707,6962,奕力-KY,25.99,2.64,0.92
1150707,6965,中傑-KY,49.25,6.31,1.01
1150707,6969,成信實業*-創,,,2.26
1150707,6988,威力暘-創,,,0.88
1150707,6994,富威電力,7.04,6.80,1.35
1150707,7610,聯友金屬-創,148.61,0.10,54.93
1150707,7631,聚賢研發-創,21.43,2.42,3.66
1150707,7705,三商餐飲,13.81,5.19,1.30
1150707,7711,永擎,27.68,2.90,4.68
1150707,7721,微程式,119.49,1.42,3.09
1150707,7722,LINEPAY,45.32,0.63,2.00
1150707,7730,暉盛-創,93.26,0.83,6.83
1150707,7732,金興精密,20.66,4.20,1.29
1150707,7736,虎山,15.62,5.32,1.58
1150707,7740,熙特爾-創,20.31,2.30,5.32
1150707,7749,意騰-KY,32.66,2.21,4.81
1150707,7750,新代,51.52,0.77,12.97
1150707,7760,享溫馨,61.02,5.56,1.13
1150707,7765,中華資安,20.15,4.33,4.14
1150707,7768,頌勝科技,110.75,1.16,10.88
1150707,7769,鴻勁,77.12,1.05,17.73
1150707,7780,大研生醫*,42.86,8.00,2.64
1150707,7786,東方風能,12.51,4.57,2.14
1150707,7788,松川精密,61.51,0.86,3.11
1150707,7791,皇家可口,13.84,6.01,1.39
1150707,7795,長廣,215.05,0.36,16.82
1150707,7799,禾榮科,,,6.47
1150707,7803,雲象科技-創,,,3.78
1150707,7818,溢泰實業,12.34,3.21,1.28
1150707,7821,神數,13.65,4.90,2.17
1150707,7822,倍利科,80.66,0.68,7.72
1150707,7823,奧義賽博-KY創,,,4.88
1150707,7827,漢康-KY創,,,52.13
1150707,8011,台通,20.59,4.00,0.89
1150707,8016,矽創,22.11,3.27,3.62
1150707,8021,尖點,142.69,0.40,13.42
1150707,8028,昇陽半導體,68.47,0.87,10.22
1150707,8033,雷虎,308.96,,16.38
1150707,8039,台虹,59.49,1.41,3.51
1150707,8045,達運光電,84.14,1.70,2.90
1150707,8046,南電,218.22,0.19,14.25
1150707,8070,長華*,52.08,4.91,2.20
1150707,8072,陞泰,28.24,3.47,1.03
1150707,8081,致新,17.27,5.27,3.59
1150707,8101,華冠,,,2.71
1150707,8103,瀚荃,20.88,2.89,1.96
1150707,8104,錸寶,,,1.48
1150707,8105,凌巨,685.00,,1.13
1150707,8110,華東,19.05,2.87,2.12
1150707,8112,至上,10.87,4.21,2.57
1150707,8114,振樺電,14.43,5.30,2.18
1150707,8131,福懋科,39.90,1.27,2.77
1150707,8150,南茂,92.37,1.13,3.10
1150707,8162,微矽電子-創,57.32,1.90,3.92
1150707,8163,達方,75.39,1.30,1.04
1150707,8201,無敵,,,1.78
1150707,8210,勤誠,34.84,1.19,11.67
1150707,8213,志超,17.95,3.29,0.57
1150707,8215,明基材,,1.04,1.89
1150707,8222,寶一,67.79,0.85,3.06
1150707,8249,菱光,17.72,4.38,1.04
1150707,8261,富鼎,58.56,1.46,6.64
1150707,8271,宇瞻,9.04,2.40,3.76
1150707,8341,日友,16.32,5.22,1.95
1150707,8367,建新國際,11.39,7.11,1.14
1150707,8374,羅昇,,0.23,4.80
1150707,8404,百和興業-KY,15.23,3.01,0.96
1150707,8411,福貞-KY,124.50,0.80,0.45
1150707,8422,可寧衛*,25.74,4.32,2.92
1150707,8429,金麗-KY,57.55,,0.18
1150707,8438,昶昕,36.92,1.34,3.39
1150707,8442,威宏-KY,23.49,7.13,0.81
1150707,8443,阿瘦,,,1.20
1150707,8454,富邦媒,25.91,3.68,6.95
1150707,8462,柏文,16.70,4.70,4.53
1150707,8463,潤泰材,10.24,3.69,1.32
1150707,8464,億豐,16.76,4.32,3.97
1150707,8466,美吉吉-KY,,1.75,0.45
1150707,8467,波力-KY,13.12,6.25,2.13
1150707,8473,山林水,16.00,4.12,1.17
1150707,8476,台境*,54.76,0.87,2.00
1150707,8478,東哥遊艇,9.56,4.14,1.54
1150707,8481,政伸,13.84,6.52,1.72
1150707,8482,商億-KY,20.87,3.98,1.61
1150707,8487,愛爾達-創,13.88,6.19,2.79
1150707,8488,吉源-KY,,,0.31
1150707,8499,鼎炫-KY,29.96,2.68,1.44
1150707,8926,台汽電,19.24,2.70,3.29
1150707,8940,新天地,26.19,,1.31
1150707,8996,高力,95.22,0.34,26.73
1150707,9802,鈺齊-KY,12.98,6.93,1.09
1150707,9902,台火,,,1.11
1150707,9904,寶成,6.71,5.34,0.47
1150707,9905,大華,15.07,5.18,0.77
1150707,9906,欣巴巴,15.68,0.19,2.53
1150707,9907,統一實,13.87,7.66,1.09
1150707,9908,大台北,16.89,4.01,1.01
1150707,9910,豐泰,14.78,6.00,2.52
1150707,9911,櫻花,13.24,5.94,2.97
1150707,9912,偉聯,,,1.86
1150707,9914,美利達,20.27,3.73,1.12
1150707,9917,中保科,15.49,5.90,3.26
1150707,9918,欣天然,25.65,3.46,2.45
1150707,9919,康那香,,,1.35
1150707,9921,巨大,189.25,2.38,0.86
1150707,9924,福興,14.53,6.23,0.90
1150707,9925,新保,16.91,4.91,1.16
1150707,9926,新海,18.13,4.24,1.99
1150707,9927,泰銘,14.02,7.28,1.59
1150707,9928,中視,,,0.62
1150707,9929,秋雨,41.48,,1.37
1150707,9930,中聯資源,13.34,6.34,2.27
1150707,9931,欣高,13.93,5.43,1.16
1150707,9933,中鼎,9.83,2.40,1.80
1150707,9934,成霖,,0.96,0.68
1150707,9935,慶豐富,11.43,6.40,1.27
1150707,9937,全國,22.17,3.99,2.84
1150707,9938,百和,13.10,6.66,1.04
1150707,9939,宏全,13.80,4.98,1.94
1150707,9940,信義,53.11,3.05,1.09
1150707,9941,裕融,11.99,5.59,1.32
1150707,9942,茂順,14.43,5.91,2.18
1150707,9943,好樂迪,14.97,6.49,1.85
1150707,9944,新麗,361.00,1.66,0.55
1150707,9945,潤泰新,7.23,4.27,0.64
1150707,9946,三發地產,4.74,6.95,0.90
1150707,9955,佳龍,37.25,,2.22
1150707,9958,世紀鋼,14.99,3.83,2.53
